"SenKey","AddDt","CRRMngKey","SSO","FSR","LIG","HAL","VIB"
"372906","2021-05-28 10:37:32","H001236001","25.62","134","74","0","0"
"372904","2021-05-28 10:37:32","H001236001","25.72","133","74","0","0"
"372902","2021-05-28 10:37:31","H001236001","25.62","134","74","0","0"
"372900","2021-05-28 10:37:30","H001236001","25.62","134","74","0","0"
"372898","2021-05-28 10:37:30","H001236001","25.72","133","74","0","0"
"372896","2021-05-28 10:37:29","H001236001","25.62","134","73","0","0"
"372894","2021-05-28 10:37:29","H001236001","25.72","134","74","0","0"
"372892","2021-05-28 10:37:28","H001236001","25.62","134","75","0","0"
"372890","2021-05-28 10:37:27","H001236001","25.72","134","74","0","0"
"372888","2021-05-28 10:37:27","H001236001","25.72","133","74","0","0"
"372886","2021-05-28 10:37:26","H001236001","25.62","133","74","0","0"
"372884","2021-05-28 10:37:26","H001236001","25.74","133","74","0","0"
"372882","2021-05-28 10:37:25","H001236001","25.62","134","74","0","0"
"372880","2021-05-28 10:37:24","H001236001","25.72","133","72","0","0"
"372878","2021-05-28 10:37:24","H001236001","25.62","133","74","0","0"
"372876","2021-05-28 10:37:23","H001236001","25.62","132","75","0","0"
"372874","2021-05-28 10:37:23","H001236001","25.72","134","74","0","0"
"372872","2021-05-28 10:37:22","H001236001","25.62","133","74","0","0"
"372870","2021-05-28 10:37:21","H001236001","25.72","133","75","0","0"
"372868","2021-05-28 10:37:21","H001236001","25.62","133","75","0","0"
"372866","2021-05-28 10:37:20","H001236001","25.72","133","75","0","0"
"372864","2021-05-28 10:37:20","H001236001","25.62","133","74","0","0"
"372862","2021-05-28 10:37:19","H001236001","25.62","132","73","0","0"
"372860","2021-05-28 10:37:18","H001236001","25.72","132","74","0","0"
"372858","2021-05-28 10:37:18","H001236001","25.62","131","75","0","0"
"372856","2021-05-28 10:37:17","H001236001","25.72","132","74","0","0"
"372854","2021-05-28 10:37:17","H001236001","25.62","137","78","0","0"
"372852","2021-05-28 10:37:16","H001236001","25.72","135","78","0","0"
"372850","2021-05-28 10:37:15","H001236001","25.62","136","78","0","0"
"372848","2021-05-28 10:37:15","H001236001","25.72","136","77","0","0"
"372846","2021-05-28 10:37:14","H001236001","25.72","136","77","0","0"
"372844","2021-05-28 10:37:14","H001236001","25.62","135","78","0","0"
"372842","2021-05-28 10:37:13","H001236001","25.72","136","78","0","0"
"372840","2021-05-28 10:37:12","H001236001","25.62","137","78","0","0"
"372838","2021-05-28 10:37:12","H001236001","25.74","136","78","0","0"
"372836","2021-05-28 10:37:11","H001236001","25.62","136","78","0","0"
"372834","2021-05-28 10:37:11","H001236001","25.72","136","78","0","0"
"372832","2021-05-28 10:37:10","H001236001","25.72","135","77","0","0"
"372830","2021-05-28 10:37:09","H001236001","25.62","135","78","0","0"
"372828","2021-05-28 10:37:09","H001236001","25.72","133","78","0","0"
"372826","2021-05-28 10:37:08","H001236001","25.62","134","78","0","0"
"372824","2021-05-28 10:37:08","H001236001","25.72","130","78","0","0"
"372822","2021-05-28 10:37:07","H001236001","25.62","131","77","0","0"
"372820","2021-05-28 10:37:06","H001236001","25.62","133","78","0","0"
"372818","2021-05-28 10:37:06","H001236001","25.72","132","79","0","0"
"372816","2021-05-28 10:37:05","H001236001","25.62","130","78","0","0"
"372814","2021-05-28 10:37:05","H001236001","25.72","133","79","0","0"
"372812","2021-05-28 10:37:04","H001236001","25.62","129","78","0","0"
"372810","2021-05-28 10:37:03","H001236001","25.72","124","78","0","0"
"372808","2021-05-28 10:37:03","H001236001","25.72","137","78","0","0"
"372806","2021-05-28 10:37:02","H001236001","25.62","135","78","0","0"
"372804","2021-05-28 10:37:02","H001236001","25.72","135","78","0","0"
"372802","2021-05-28 10:37:01","H001236001","25.62","139","78","0","0"
"372800","2021-05-28 10:37:00","H001236001","25.72","139","78","0","0"
"372798","2021-05-28 10:37:00","H001236001","25.62","138","78","0","0"
"372796","2021-05-28 10:36:59","H001236001","25.62","139","79","0","0"
"372794","2021-05-28 10:36:59","H001236001","25.72","139","78","0","0"
"372792","2021-05-28 10:36:58","H001236001","25.62","138","78","0","0"
"372790","2021-05-28 10:36:57","H001236001","25.72","139","78","0","0"
"372788","2021-05-28 10:36:57","H001236001","25.6","138","78","0","0"
"372786","2021-05-28 10:36:56","H001236001","25.72","139","77","0","0"
"372784","2021-05-28 10:36:56","H001236001","25.72","138","78","0","0"
"372782","2021-05-28 10:36:55","H001236001","25.62","139","79","0","0"
"372780","2021-05-28 10:36:54","H001236001","25.72","139","78","0","0"
"372778","2021-05-28 10:36:54","H001236001","25.62","139","78","0","0"
"372776","2021-05-28 10:36:53","H001236001","25.72","139","78","0","0"
"372774","2021-05-28 10:36:53","H001236001","25.6","139","77","0","0"
"372772","2021-05-28 10:36:53","H001236001","25.62","139","77","0","0"
"372770","2021-05-28 10:36:52","H001236001","25.72","138","77","0","0"
"372768","2021-05-28 10:36:51","H001236001","25.62","139","78","0","0"
"372766","2021-05-28 10:36:50","H001236001","25.72","139","77","0","0"
"372764","2021-05-28 10:36:50","H001236001","25.62","139","79","0","0"
"372762","2021-05-28 10:36:49","H001236001","25.72","140","78","0","0"
"372760","2021-05-28 10:36:48","H001236001","25.72","139","78","0","0"
"372758","2021-05-28 10:36:48","H001236001","25.62","138","78","0","0"
"372756","2021-05-28 10:36:47","H001236001","25.72","138","78","0","0"
"372754","2021-05-28 10:36:47","H001236001","25.62","138","78","0","0"
"372752","2021-05-28 10:36:46","H001236001","25.72","138","78","0","0"
"372750","2021-05-28 10:36:45","H001236001","25.62","139","78","0","0"
"372748","2021-05-28 10:36:45","H001236001","25.65","139","79","0","0"
"372746","2021-05-28 10:36:44","H001236001","25.72","139","78","0","0"
"372744","2021-05-28 10:36:44","H001236001","25.6","138","78","0","0"
"372742","2021-05-28 10:36:43","H001236001","25.72","139","78","0","0"
"372740","2021-05-28 10:36:42","H001236001","25.62","140","79","0","0"
"372738","2021-05-28 10:36:42","H001236001","25.72","139","78","0","0"
"372736","2021-05-28 10:36:41","H001236001","25.62","138","78","0","0"
"372734","2021-05-28 10:36:41","H001236001","25.62","139","78","0","0"
"372732","2021-05-28 10:36:40","H001236001","25.72","138","77","0","0"
"372730","2021-05-28 10:36:39","H001236001","25.62","139","78","0","0"
"372728","2021-05-28 10:36:39","H001236001","25.72","139","78","0","0"
"372726","2021-05-28 10:36:38","H001236001","25.62","138","78","0","0"
"372724","2021-05-28 10:36:38","H001236001","25.72","139","78","0","0"
"372722","2021-05-28 10:36:37","H001236001","25.72","139","78","0","0"
"372720","2021-05-28 10:36:36","H001236001","25.62","139","78","0","0"
"372718","2021-05-28 10:36:36","H001236001","25.72","139","77","0","0"
"372716","2021-05-28 10:36:35","H001236001","25.6","137","78","0","0"
"372714","2021-05-28 10:36:35","H001236001","25.72","138","78","0","0"
"372712","2021-05-28 10:36:34","H001236001","25.6","139","77","0","0"
"372710","2021-05-28 10:36:33","H001236001","25.62","139","77","0","0"
"372708","2021-05-28 10:36:33","H001236001","25.72","138","78","0","0"
"372706","2021-05-28 10:36:32","H001236001","25.62","139","77","0","0"
"372704","2021-05-28 10:36:32","H001236001","25.72","138","78","0","0"
"372702","2021-05-28 10:36:31","H001236001","25.62","138","78","0","0"
"372700","2021-05-28 10:36:30","H001236001","25.72","139","78","0","0"
"372698","2021-05-28 10:36:30","H001236001","25.72","140","79","0","0"
"372696","2021-05-28 10:36:29","H001236001","25.62","138","78","0","0"
"372694","2021-05-28 10:36:29","H001236001","25.72","138","78","0","0"
"372692","2021-05-28 10:36:28","H001236001","25.62","137","78","0","0"
"372690","2021-05-28 10:36:27","H001236001","25.72","139","78","0","0"
"372688","2021-05-28 10:36:27","H001236001","25.62","138","78","0","0"
"372686","2021-05-28 10:36:26","H001236001","25.72","137","79","0","0"
"372684","2021-05-28 10:36:26","H001236001","25.72","138","78","0","0"
"372682","2021-05-28 10:36:25","H001236001","25.62","138","78","0","0"
"372680","2021-05-28 10:36:24","H001236001","25.72","138","79","0","0"
"372678","2021-05-28 10:36:24","H001236001","25.6","139","77","0","0"
"372676","2021-05-28 10:36:23","H001236001","25.72","138","78","0","0"
"372674","2021-05-28 10:36:23","H001236001","25.72","139","79","0","0"
"372672","2021-05-28 10:36:22","H001236001","25.62","139","77","0","0"
"372670","2021-05-28 10:36:21","H001236001","25.72","138","79","0","0"
"372668","2021-05-28 10:36:21","H001236001","25.62","138","79","0","0"
"372666","2021-05-28 10:36:20","H001236001","25.72","139","78","0","0"
"372664","2021-05-28 10:36:20","H001236001","25.62","139","77","0","0"
"372662","2021-05-28 10:36:19","H001236001","25.72","137","77","0","0"
"372660","2021-05-28 10:36:18","H001236001","25.72","139","77","0","0"
"372658","2021-05-28 10:36:18","H001236001","25.62","139","78","0","0"
"372656","2021-05-28 10:36:17","H001236001","25.72","138","77","0","0"
"372654","2021-05-28 10:36:17","H001236001","25.62","137","79","0","0"
"372652","2021-05-28 10:36:16","H001236001","25.72","137","79","0","0"
"372650","2021-05-28 10:36:15","H001236001","25.6","137","78","0","0"
"372648","2021-05-28 10:36:15","H001236001","25.6","138","78","0","0"
"372646","2021-05-28 10:36:14","H001236001","25.72","138","78","0","0"
"372644","2021-05-28 10:36:14","H001236001","25.62","138","78","0","0"
"372642","2021-05-28 10:36:13","H001236001","25.72","137","76","0","0"
"372640","2021-05-28 10:36:12","H001236001","25.6","136","79","0","0"
"372638","2021-05-28 10:36:12","H001236001","25.72","138","78","0","0"
"372636","2021-05-28 10:36:11","H001236001","25.72","137","78","0","0"
"372634","2021-05-28 10:36:11","H001236001","25.62","137","79","0","0"
"372632","2021-05-28 10:36:10","H001236001","25.72","138","77","0","0"
"372630","2021-05-28 10:36:10","H001236001","25.62","138","78","0","0"
"372628","2021-05-28 10:36:09","H001236001","25.72","137","78","0","0"
"372626","2021-05-28 10:36:08","H001236001","25.62","137","77","0","0"
"372624","2021-05-28 10:36:08","H001236001","25.62","137","79","0","0"
"372622","2021-05-28 10:36:07","H001236001","25.72","139","78","0","0"
"372620","2021-05-28 10:36:07","H001236001","25.6","137","78","0","0"
"372618","2021-05-28 10:36:06","H001236001","25.72","139","78","0","0"
"372616","2021-05-28 10:36:05","H001236001","25.62","137","78","0","0"
"372614","2021-05-28 10:36:05","H001236001","25.7","139","78","0","0"
"372612","2021-05-28 10:36:04","H001236001","25.72","137","78","0","0"
"372610","2021-05-28 10:36:04","H001236001","25.62","137","77","0","0"
"372608","2021-05-28 10:36:03","H001236001","25.72","135","78","0","0"
"372606","2021-05-28 10:36:02","H001236001","25.62","136","79","0","0"
"372604","2021-05-28 10:36:02","H001236001","25.72","138","77","0","0"
"372602","2021-05-28 10:36:01","H001236001","25.62","136","77","0","0"
"372600","2021-05-28 10:36:01","H001236001","25.72","138","78","0","0"
"372598","2021-05-28 10:36:00","H001236001","25.72","138","78","0","0"
"372596","2021-05-28 10:35:59","H001236001","25.62","136","79","0","0"
"372594","2021-05-28 10:35:59","H001236001","25.72","138","76","0","0"
"372592","2021-05-28 10:35:58","H001236001","25.62","137","78","0","0"
"372590","2021-05-28 10:35:58","H001236001","25.72","140","78","0","0"
"372588","2021-05-28 10:35:57","H001236001","25.62","138","78","0","0"
"372586","2021-05-28 10:35:56","H001236001","25.62","137","79","0","0"
"372584","2021-05-28 10:35:56","H001236001","25.72","137","78","0","0"
"372582","2021-05-28 10:35:55","H001236001","25.62","137","77","0","0"
"372580","2021-05-28 10:35:55","H001236001","25.72","137","77","0","0"
"372578","2021-05-28 10:35:54","H001236001","25.62","139","77","0","0"
"372576","2021-05-28 10:35:53","H001236001","25.72","138","76","0","0"
"372574","2021-05-28 10:35:53","H001236001","25.7","138","78","0","0"
"372572","2021-05-28 10:35:52","H001236001","25.62","138","77","0","0"
"372570","2021-05-28 10:35:52","H001236001","25.72","138","77","0","0"
"372568","2021-05-28 10:35:51","H001236001","25.62","138","77","0","0"
"372566","2021-05-28 10:35:50","H001236001","25.72","137","77","0","0"
"372564","2021-05-28 10:35:50","H001236001","25.6","137","77","0","0"
"372562","2021-05-28 10:35:49","H001236001","25.67","137","78","0","0"
"372560","2021-05-28 10:35:49","H001236001","25.72","137","79","0","0"
"372558","2021-05-28 10:35:48","H001236001","25.62","137","77","0","0"
"372556","2021-05-28 10:35:47","H001236001","25.72","137","78","0","0"
"372554","2021-05-28 10:35:47","H001236001","25.62","137","77","0","0"
"372552","2021-05-28 10:35:46","H001236001","25.72","138","78","0","0"
"372550","2021-05-28 10:35:46","H001236001","25.62","137","78","0","0"
"372548","2021-05-28 10:35:45","H001236001","25.62","137","78","0","0"
"372546","2021-05-28 10:35:44","H001236001","25.72","138","78","0","0"
"372544","2021-05-28 10:35:44","H001236001","25.6","138","78","0","0"
"372542","2021-05-28 10:35:43","H001236001","25.72","137","78","0","0"
"372540","2021-05-28 10:35:43","H001236001","25.62","136","78","0","0"
"372538","2021-05-28 10:35:42","H001236001","25.72","137","78","0","0"
"372536","2021-05-28 10:35:41","H001236001","25.72","137","78","0","0"
"372534","2021-05-28 10:35:41","H001236001","25.62","138","78","0","0"
"372532","2021-05-28 10:35:40","H001236001","25.72","137","79","0","0"
"372530","2021-05-28 10:35:40","H001236001","25.62","137","76","0","0"
"372528","2021-05-28 10:35:39","H001236001","25.72","138","79","0","0"
"372526","2021-05-28 10:35:38","H001236001","25.62","137","77","0","0"
"372524","2021-05-28 10:35:38","H001236001","25.6","137","78","0","0"
"372522","2021-05-28 10:35:37","H001236001","25.72","136","78","0","0"
"372520","2021-05-28 10:35:37","H001236001","25.62","136","79","0","0"
"372518","2021-05-28 10:35:36","H001236001","25.72","136","78","0","0"
"372516","2021-05-28 10:35:35","H001236001","25.62","136","78","0","0"
"372514","2021-05-28 10:35:35","H001236001","25.72","137","78","0","0"
"372512","2021-05-28 10:35:34","H001236001","25.72","137","78","0","0"
"372510","2021-05-28 10:35:34","H001236001","25.62","137","78","0","0"
"372508","2021-05-28 10:35:33","H001236001","25.72","136","77","0","0"
"372506","2021-05-28 10:35:32","H001236001","25.62","136","78","0","0"
"372504","2021-05-28 10:35:32","H001236001","25.72","137","76","0","0"
"372502","2021-05-28 10:35:31","H001236001","25.62","136","77","0","0"
"372500","2021-05-28 10:35:31","H001236001","25.62","136","77","0","0"
"372498","2021-05-28 10:35:30","H001236001","25.72","136","77","0","0"
"372496","2021-05-28 10:35:29","H001236001","25.62","137","77","0","0"
"372494","2021-05-28 10:35:29","H001236001","25.72","136","78","0","0"
"372492","2021-05-28 10:35:28","H001236001","25.62","136","77","0","0"
"372490","2021-05-28 10:35:28","H001236001","25.72","137","77","0","0"
"372488","2021-05-28 10:35:27","H001236001","25.72","136","78","0","0"
"372486","2021-05-28 10:35:26","H001236001","25.62","136","77","0","0"
"372484","2021-05-28 10:35:26","H001236001","25.7","136","78","0","0"
"372482","2021-05-28 10:35:25","H001236001","25.62","136","78","0","0"
"372480","2021-05-28 10:35:25","H001236001","25.72","135","78","0","0"
"372478","2021-05-28 10:35:24","H001236001","25.62","135","78","0","0"
"372476","2021-05-28 10:35:23","H001236001","25.62","136","78","0","0"
"372474","2021-05-28 10:35:23","H001236001","25.72","138","78","0","0"
"372472","2021-05-28 10:35:22","H001236001","25.62","135","77","0","0"
"372470","2021-05-28 10:35:22","H001236001","25.72","136","78","0","0"
"372468","2021-05-28 10:35:21","H001236001","25.62","135","78","0","0"
"372466","2021-05-28 10:35:20","H001236001","25.72","137","78","0","0"
"372464","2021-05-28 10:35:20","H001236001","25.72","139","77","0","0"
"372462","2021-05-28 10:35:19","H001236001","25.6","138","78","0","0"
"372460","2021-05-28 10:35:19","H001236001","25.72","139","76","0","0"
"372458","2021-05-28 10:35:18","H001236001","25.62","139","77","0","0"
"372456","2021-05-28 10:35:17","H001236001","25.72","138","79","0","0"
"372454","2021-05-28 10:35:17","H001236001","25.62","140","79","0","0"
"372452","2021-05-28 10:35:16","H001236001","25.72","139","78","0","0"
"372450","2021-05-28 10:35:16","H001236001","25.72","140","78","0","0"
"372448","2021-05-28 10:35:15","H001236001","25.62","139","77","0","0"
"372446","2021-05-28 10:35:14","H001236001","25.72","139","78","0","0"
"372444","2021-05-28 10:35:14","H001236001","25.6","139","78","0","0"
"372442","2021-05-28 10:35:13","H001236001","25.72","139","77","0","0"
"372440","2021-05-28 10:35:13","H001236001","25.62","140","76","0","0"
"372438","2021-05-28 10:35:12","H001236001","25.62","139","78","0","0"
"372436","2021-05-28 10:35:11","H001236001","25.72","138","77","0","0"
"372434","2021-05-28 10:35:11","H001236001","25.62","138","77","0","0"
"372432","2021-05-28 10:35:10","H001236001","25.72","138","79","0","0"
"372430","2021-05-28 10:35:10","H001236001","25.62","139","78","0","0"
"372428","2021-05-28 10:35:09","H001236001","25.72","138","78","0","0"
"372426","2021-05-28 10:35:08","H001236001","25.72","138","77","0","0"
"372424","2021-05-28 10:35:08","H001236001","25.6","139","77","0","0"
"372422","2021-05-28 10:35:07","H001236001","25.7","139","78","0","0"
"372420","2021-05-28 10:35:07","H001236001","25.62","138","77","0","0"
"372418","2021-05-28 10:35:06","H001236001","25.72","138","78","0","0"
"372416","2021-05-28 10:35:05","H001236001","25.62","138","77","0","0"
"372414","2021-05-28 10:35:05","H001236001","25.62","138","78","0","0"
"372412","2021-05-28 10:35:04","H001236001","25.72","138","76","0","0"
"372410","2021-05-28 10:35:04","H001236001","25.62","138","76","0","0"
"372408","2021-05-28 10:35:03","H001236001","25.72","138","79","0","0"
"372406","2021-05-28 10:35:02","H001236001","25.62","139","78","0","0"
"372404","2021-05-28 10:35:02","H001236001","25.72","138","77","0","0"
"372402","2021-05-28 10:35:01","H001236001","25.72","139","78","0","0"
"372400","2021-05-28 10:35:01","H001236001","25.62","138","78","0","0"
"372398","2021-05-28 10:35:00","H001236001","25.72","138","78","0","0"
"372396","2021-05-28 10:34:59","H001236001","25.62","139","78","0","0"
"372394","2021-05-28 10:34:59","H001236001","25.72","138","78","0","0"
"372392","2021-05-28 10:34:58","H001236001","25.62","138","79","0","0"
"372390","2021-05-28 10:34:58","H001236001","25.62","137","79","0","0"
"372388","2021-05-28 10:34:57","H001236001","25.72","138","77","0","0"
"372386","2021-05-28 10:34:56","H001236001","25.62","138","78","0","0"
"372384","2021-05-28 10:34:56","H001236001","25.72","137","77","0","0"
"372382","2021-05-28 10:34:55","H001236001","25.62","139","78","0","0"
"372380","2021-05-28 10:34:55","H001236001","25.72","137","77","0","0"
"372378","2021-05-28 10:34:54","H001236001","25.62","138","78","0","0"
"372376","2021-05-28 10:34:53","H001236001","25.6","138","78","0","0"
"372374","2021-05-28 10:34:53","H001236001","25.72","137","78","0","0"
"372372","2021-05-28 10:34:52","H001236001","25.62","140","78","0","0"
"372370","2021-05-28 10:34:52","H001236001","25.72","137","77","0","0"
"372368","2021-05-28 10:34:51","H001236001","25.62","136","78","0","0"
"372366","2021-05-28 10:34:50","H001236001","25.72","138","77","0","0"
"372364","2021-05-28 10:34:50","H001236001","25.7","137","77","0","0"
"372362","2021-05-28 10:34:49","H001236001","25.6","136","79","0","0"
"372360","2021-05-28 10:34:49","H001236001","25.72","136","79","0","0"
"372358","2021-05-28 10:34:48","H001236001","25.62","137","77","0","0"
"372356","2021-05-28 10:34:47","H001236001","25.72","139","78","0","0"
"372354","2021-05-28 10:34:47","H001236001","25.6","136","78","0","0"
"372352","2021-05-28 10:34:46","H001236001","25.62","138","78","0","0"
"372350","2021-05-28 10:34:46","H001236001","25.72","138","78","0","0"
"372348","2021-05-28 10:34:45","H001236001","25.62","137","77","0","0"
"372346","2021-05-28 10:34:44","H001236001","25.72","137","78","0","0"
"372344","2021-05-28 10:34:44","H001236001","25.62","137","78","0","0"
"372342","2021-05-28 10:34:43","H001236001","25.72","137","78","0","0"
"372340","2021-05-28 10:34:43","H001236001","25.72","137","78","0","0"
"372338","2021-05-28 10:34:42","H001236001","25.62","138","78","0","0"
"372336","2021-05-28 10:34:41","H001236001","25.72","137","79","0","0"
"372334","2021-05-28 10:34:41","H001236001","25.62","137","77","0","0"
"372332","2021-05-28 10:34:40","H001236001","25.72","138","78","0","0"
"372330","2021-05-28 10:34:40","H001236001","25.62","138","78","0","0"
"372328","2021-05-28 10:34:39","H001236001","25.62","138","78","0","0"
"372326","2021-05-28 10:34:38","H001236001","25.72","137","78","0","0"
"372324","2021-05-28 10:34:38","H001236001","25.6","137","78","0","0"
"372322","2021-05-28 10:34:37","H001236001","25.72","137","77","0","0"
"372320","2021-05-28 10:34:37","H001236001","25.6","136","79","0","0"
"372318","2021-05-28 10:34:36","H001236001","25.72","137","78","0","0"
"372316","2021-05-28 10:34:35","H001236001","25.62","137","78","0","0"
"372314","2021-05-28 10:34:35","H001236001","25.6","137","78","0","0"
"372312","2021-05-28 10:34:34","H001236001","25.72","136","78","0","0"
"372310","2021-05-28 10:34:34","H001236001","25.62","137","77","0","0"
"372308","2021-05-28 10:34:33","H001236001","25.72","136","78","0","0"
"372306","2021-05-28 10:34:32","H001236001","25.62","137","78","0","0"
"372304","2021-05-28 10:34:32","H001236001","25.72","137","79","0","0"
"372302","2021-05-28 10:34:31","H001236001","25.72","136","78","0","0"
"372300","2021-05-28 10:34:31","H001236001","25.62","135","79","0","0"
"372298","2021-05-28 10:34:30","H001236001","25.72","137","78","0","0"
"372296","2021-05-28 10:34:29","H001236001","25.62","136","78","0","0"
"372294","2021-05-28 10:34:29","H001236001","25.72","136","78","0","0"
"372292","2021-05-28 10:34:28","H001236001","25.62","136","77","0","0"
"372290","2021-05-28 10:34:28","H001236001","25.62","137","78","0","0"
"372288","2021-05-28 10:34:27","H001236001","25.72","137","78","0","0"
"372286","2021-05-28 10:34:26","H001236001","25.62","135","77","0","0"
"372284","2021-05-28 10:34:26","H001236001","25.72","135","78","0","0"
"372282","2021-05-28 10:34:25","H001236001","25.62","136","78","0","0"
"372280","2021-05-28 10:34:25","H001236001","25.72","137","78","0","0"
"372278","2021-05-28 10:34:24","H001236001","25.72","134","78","0","0"
"372276","2021-05-28 10:34:23","H001236001","25.62","135","78","0","0"
"372274","2021-05-28 10:34:23","H001236001","25.72","135","78","0","0"
"372272","2021-05-28 10:34:22","H001236001","25.62","135","78","0","0"
"372270","2021-05-28 10:34:22","H001236001","25.72","136","78","0","0"
"372268","2021-05-28 10:34:21","H001236001","25.62","134","79","0","0"
"372266","2021-05-28 10:34:20","H001236001","25.62","135","79","0","0"
"372264","2021-05-28 10:34:20","H001236001","25.72","134","79","0","0"
"372262","2021-05-28 10:34:19","H001236001","25.62","135","78","0","0"
"372260","2021-05-28 10:34:19","H001236001","25.72","135","78","0","0"
"372258","2021-05-28 10:34:18","H001236001","25.62","135","78","0","0"
"372256","2021-05-28 10:34:17","H001236001","25.7","135","78","0","0"
"372254","2021-05-28 10:34:17","H001236001","25.72","137","79","0","0"
"372252","2021-05-28 10:34:16","H001236001","25.62","136","78","0","0"
"372250","2021-05-28 10:34:16","H001236001","25.72","134","79","0","0"
"372248","2021-05-28 10:34:15","H001236001","25.62","134","78","0","0"
"372246","2021-05-28 10:34:14","H001236001","25.72","136","78","0","0"
"372244","2021-05-28 10:34:14","H001236001","25.62","135","78","0","0"
"372242","2021-05-28 10:34:13","H001236001","25.72","135","78","0","0"
"372240","2021-05-28 10:34:13","H001236001","25.72","134","78","0","0"
"372238","2021-05-28 10:34:12","H001236001","25.62","134","79","0","0"
"372236","2021-05-28 10:34:11","H001236001","25.72","134","79","0","0"
"372234","2021-05-28 10:34:11","H001236001","25.62","134","77","0","0"
"372232","2021-05-28 10:34:10","H001236001","25.72","134","78","0","0"
"372230","2021-05-28 10:34:10","H001236001","25.62","134","78","0","0"
"372228","2021-05-28 10:34:09","H001236001","25.62","134","79","0","0"
"372226","2021-05-28 10:34:08","H001236001","25.72","135","77","0","0"
"372224","2021-05-28 10:34:08","H001236001","25.62","134","78","0","0"
"372222","2021-05-28 10:34:07","H001236001","25.72","134","78","0","0"
"372220","2021-05-28 10:34:07","H001236001","25.6","134","77","0","0"
"372218","2021-05-28 10:34:06","H001236001","25.72","134","79","0","0"
"372216","2021-05-28 10:34:05","H001236001","25.72","134","78","0","0"
"372214","2021-05-28 10:34:05","H001236001","25.62","134","80","0","0"
"372212","2021-05-28 10:34:04","H001236001","25.72","134","78","0","0"
"372210","2021-05-28 10:34:04","H001236001","25.62","133","78","0","0"
"372208","2021-05-28 10:34:03","H001236001","25.72","133","79","0","0"
"372206","2021-05-28 10:34:02","H001236001","25.62","134","78","0","0"
"372204","2021-05-28 10:34:02","H001236001","25.62","132","78","0","0"
"372202","2021-05-28 10:34:01","H001236001","25.72","134","79","0","0"
"372200","2021-05-28 10:34:01","H001236001","25.62","133","78","0","0"
"372198","2021-05-28 10:34:00","H001236001","25.72","134","79","0","0"
"372196","2021-05-28 10:33:59","H001236001","25.62","133","78","0","0"
"372194","2021-05-28 10:33:59","H001236001","25.72","133","77","0","0"
"372192","2021-05-28 10:33:58","H001236001","25.72","132","78","0","0"
"372190","2021-05-28 10:33:58","H001236001","25.62","133","77","0","0"
"372188","2021-05-28 10:33:57","H001236001","25.72","133","79","0","0"
"372186","2021-05-28 10:33:56","H001236001","25.62","133","78","0","0"
"372184","2021-05-28 10:33:56","H001236001","25.72","132","77","0","0"
"372182","2021-05-28 10:33:55","H001236001","25.62","133","77","0","0"
"372180","2021-05-28 10:33:55","H001236001","26.03","132","77","0","0"
"372178","2021-05-28 10:33:54","H001236001","25.72","134","78","0","0"
"372176","2021-05-28 10:33:53","H001236001","25.62","131","78","0","0"
"372174","2021-05-28 10:33:53","H001236001","25.72","132","78","0","0"
"372172","2021-05-28 10:33:53","H001236001","26.03","132","77","0","0"
"372170","2021-05-28 10:33:53","H001236001","25.72","132","77","0","0"
"372168","2021-05-28 10:33:53","H001236001","26.03","132","78","0","0"
"372166","2021-05-28 10:33:52","H001236001","25.67","132","78","0","0"
"372164","2021-05-28 10:33:50","H001236001","25.72","132","78","0","0"
"372162","2021-05-28 10:33:50","H001236001","25.67","131","79","0","0"
"372160","2021-05-28 10:33:49","H001236001","25.72","132","78","0","0"
"372158","2021-05-28 10:33:48","H001236001","26.04","131","78","0","0"
"372156","2021-05-28 10:33:48","H001236001","25.72","132","79","0","0"
"372154","2021-05-28 10:33:47","H001236001","25.79","131","79","0","0"
"372152","2021-05-28 10:33:46","H001236001","25.67","131","80","0","0"
"372150","2021-05-28 10:33:46","H001236001","25.79","130","79","0","0"
"372148","2021-05-28 10:33:45","H001236001","25.67","131","79","0","0"
"372146","2021-05-28 10:33:44","H001236001","25.79","131","80","0","0"
"372144","2021-05-28 10:33:44","H001236001","25.67","130","81","0","0"
"372142","2021-05-28 10:33:43","H001236001","25.77","129","82","0","0"
"372140","2021-05-28 10:33:43","H001236001","25.79","130","84","0","0"
"372138","2021-05-28 10:33:42","H001236001","25.67","130","87","0","0"
"372136","2021-05-28 10:33:41","H001236001","25.79","128","92","0","0"
"372134","2021-05-28 10:33:41","H001236001","25.67","125","103","0","0"
"372132","2021-05-28 10:33:40","H001236001","25.67","123","168","0","592"
"372130","2021-05-28 10:33:40","H001236001","25.77","120","589","1","0"
"372128","2021-05-28 10:33:39","H001236001","25.67","120","682","1","0"
"372126","2021-05-28 10:33:39","H001236001","25.77","119","688","1","0"
"372124","2021-05-28 10:33:38","H001236001","25.69","118","688","1","0"
"372122","2021-05-28 10:33:37","H001236001","25.77","118","670","1","0"
"372120","2021-05-28 10:33:37","H001236001","25.69","117","657","1","0"
"372118","2021-05-28 10:33:36","H001236001","25.79","116","653","1","0"
"372116","2021-05-28 10:33:36","H001236001","25.79","115","591","1","0"
"372114","2021-05-28 10:33:35","H001236001","11.03","87","593","1","0"
"372112","2021-05-28 10:33:34","H001236001","14.62","244","609","1","0"
