"SenKey","AddDt","CRRMngKey","SSO","FSR","LIG","HAL","VIB"
"399824","2021-07-16 17:09:36","H001238001","25.67","165","118","0","0"
"399822","2021-07-16 17:09:36","H001238001","25.67","163","118","0","0"
"399820","2021-07-16 17:09:35","H001238001","25.57","163","118","0","0"
"399818","2021-07-16 17:09:34","H001238001","25.67","164","118","0","0"
"399816","2021-07-16 17:09:34","H001238001","25.57","164","118","0","0"
"399814","2021-07-16 17:09:33","H001238001","25.67","163","117","0","0"
"399812","2021-07-16 17:09:32","H001238001","25.57","161","118","1","0"
"399810","2021-07-16 17:09:32","H001238001","25.67","163","118","1","0"
"399808","2021-07-16 17:09:31","H001238001","25.57","163","117","1","0"
"399806","2021-07-16 17:09:31","H001238001","25.67","166","118","1","0"
"399804","2021-07-16 17:09:30","H001238001","25.57","163","119","1","0"
"399802","2021-07-16 17:09:29","H001238001","25.67","162","118","1","0"
"399800","2021-07-16 17:09:29","H001238001","25.57","163","118","1","0"
"399798","2021-07-16 17:09:28","H001238001","25.67","162","118","1","0"
"399796","2021-07-16 17:09:28","H001238001","25.57","163","119","1","0"
"399794","2021-07-16 17:09:27","H001238001","25.67","164","117","1","0"
"399792","2021-07-16 17:09:26","H001238001","25.65","163","118","1","0"
"399790","2021-07-16 17:09:26","H001238001","25.58","163","116","1","0"
"399788","2021-07-16 17:09:25","H001238001","25.67","163","118","1","0"
"399786","2021-07-16 17:09:25","H001238001","25.57","164","117","1","0"
"399784","2021-07-16 17:09:24","H001238001","25.67","164","117","0","0"
"399782","2021-07-16 17:09:23","H001238001","25.57","164","116","0","0"
"399780","2021-07-16 17:09:23","H001238001","25.67","163","117","0","0"
"399778","2021-07-16 17:09:22","H001238001","25.57","164","117","0","0"
"399776","2021-07-16 17:09:22","H001238001","25.67","164","118","0","0"
"399774","2021-07-16 17:09:21","H001238001","25.57","163","118","0","0"
"399772","2021-07-16 17:09:20","H001238001","25.67","163","118","0","0"
"399770","2021-07-16 17:09:20","H001238001","25.57","163","118","0","0"
"399768","2021-07-16 17:09:19","H001238001","25.67","164","118","0","0"
"399766","2021-07-16 17:09:19","H001238001","25.57","164","117","0","0"
"399764","2021-07-16 17:09:18","H001238001","25.67","161","118","0","0"
"399762","2021-07-16 17:09:17","H001238001","25.57","164","118","0","0"
"399760","2021-07-16 17:09:17","H001238001","25.69","163","120","0","0"
"399758","2021-07-16 17:09:16","H001238001","25.67","162","118","1","0"
"399756","2021-07-16 17:09:16","H001238001","25.57","162","118","1","0"
"399754","2021-07-16 17:09:15","H001238001","25.67","163","118","1","0"
"399752","2021-07-16 17:09:14","H001238001","25.57","162","117","1","0"
"399750","2021-07-16 17:09:14","H001238001","25.67","162","118","1","0"
"399748","2021-07-16 17:09:13","H001238001","25.57","163","118","1","0"
"399746","2021-07-16 17:09:13","H001238001","25.67","164","118","1","0"
"399744","2021-07-16 17:09:12","H001238001","25.57","163","118","1","0"
"399742","2021-07-16 17:09:12","H001238001","25.67","162","119","1","0"
"399740","2021-07-16 17:09:11","H001238001","25.57","163","118","1","0"
"399738","2021-07-16 17:09:10","H001238001","25.67","163","116","1","0"
"399736","2021-07-16 17:09:10","H001238001","25.57","164","117","1","0"
"399734","2021-07-16 17:09:09","H001238001","25.67","163","117","1","0"
"399732","2021-07-16 17:09:08","H001238001","25.57","164","118","1","0"
"399730","2021-07-16 17:09:08","H001238001","25.67","163","117","0","0"
"399728","2021-07-16 17:09:07","H001238001","25.67","163","118","0","0"
"399726","2021-07-16 17:09:07","H001238001","25.57","163","117","0","0"
"399724","2021-07-16 17:09:06","H001238001","25.67","164","118","0","0"
"399722","2021-07-16 17:09:05","H001238001","25.57","162","116","0","0"
"399720","2021-07-16 17:09:05","H001238001","25.67","163","117","0","0"
"399718","2021-07-16 17:09:04","H001238001","25.57","163","118","0","0"
"399716","2021-07-16 17:09:04","H001238001","25.67","162","118","0","0"
"399714","2021-07-16 17:09:03","H001238001","25.57","163","117","0","0"
"399712","2021-07-16 17:09:02","H001238001","25.67","164","118","0","0"
"399710","2021-07-16 17:09:02","H001238001","25.57","163","119","0","0"
"399708","2021-07-16 17:09:01","H001238001","25.67","163","118","0","0"
"399706","2021-07-16 17:09:01","H001238001","25.57","163","118","1","0"
"399704","2021-07-16 17:09:00","H001238001","25.67","164","117","1","0"
"399702","2021-07-16 17:08:59","H001238001","25.57","164","118","1","0"
"399700","2021-07-16 17:08:59","H001238001","25.67","164","117","1","0"
"399698","2021-07-16 17:08:58","H001238001","25.57","164","118","1","0"
"399696","2021-07-16 17:08:58","H001238001","25.69","163","117","1","0"
"399694","2021-07-16 17:08:57","H001238001","25.67","163","119","1","0"
"399692","2021-07-16 17:08:56","H001238001","25.57","164","117","1","0"
"399690","2021-07-16 17:08:56","H001238001","25.67","163","118","1","0"
"399688","2021-07-16 17:08:55","H001238001","25.58","163","117","1","0"
"399686","2021-07-16 17:08:55","H001238001","25.67","163","117","1","0"
"399684","2021-07-16 17:08:54","H001238001","25.57","163","118","1","0"
"399682","2021-07-16 17:08:53","H001238001","25.67","164","118","0","0"
"399680","2021-07-16 17:08:53","H001238001","25.57","163","117","0","0"
"399678","2021-07-16 17:08:52","H001238001","25.67","163","119","0","0"
"399676","2021-07-16 17:08:52","H001238001","25.57","163","118","0","0"
"399674","2021-07-16 17:08:51","H001238001","25.67","163","118","0","0"
"399672","2021-07-16 17:08:50","H001238001","25.57","163","116","0","0"
"399670","2021-07-16 17:08:50","H001238001","25.67","163","118","0","0"
"399668","2021-07-16 17:08:49","H001238001","25.55","164","118","0","0"
"399666","2021-07-16 17:08:49","H001238001","25.69","163","117","0","0"
"399664","2021-07-16 17:08:48","H001238001","25.58","163","117","0","0"
"399662","2021-07-16 17:08:47","H001238001","25.69","163","118","1","0"
"399660","2021-07-16 17:08:47","H001238001","25.67","163","116","1","0"
"399658","2021-07-16 17:08:46","H001238001","25.57","163","117","1","0"
"399656","2021-07-16 17:08:46","H001238001","25.67","163","117","1","0"
"399654","2021-07-16 17:08:45","H001238001","25.57","163","117","1","0"
"399652","2021-07-16 17:08:44","H001238001","25.67","163","117","1","0"
"399650","2021-07-16 17:08:44","H001238001","25.57","163","117","1","0"
"399648","2021-07-16 17:08:43","H001238001","25.67","163","117","1","0"
"399646","2021-07-16 17:08:43","H001238001","25.55","163","118","1","0"
"399644","2021-07-16 17:08:42","H001238001","25.67","163","117","1","0"
"399642","2021-07-16 17:08:41","H001238001","25.57","162","117","1","0"
"399640","2021-07-16 17:08:41","H001238001","25.67","162","117","0","0"
"399638","2021-07-16 17:08:40","H001238001","25.57","163","117","0","0"
"399636","2021-07-16 17:08:40","H001238001","25.67","163","117","0","0"
"399634","2021-07-16 17:08:39","H001238001","25.57","162","117","0","0"
"399632","2021-07-16 17:08:39","H001238001","25.67","162","118","0","0"
"399630","2021-07-16 17:08:38","H001238001","25.67","162","118","0","0"
"399628","2021-07-16 17:08:37","H001238001","25.57","164","118","0","0"
"399626","2021-07-16 17:08:37","H001238001","25.67","163","119","0","0"
"399624","2021-07-16 17:08:36","H001238001","25.57","163","118","0","0"
"399622","2021-07-16 17:08:36","H001238001","25.67","163","117","1","0"
"399620","2021-07-16 17:08:35","H001238001","25.57","164","118","1","0"
"399618","2021-07-16 17:08:34","H001238001","25.67","164","118","1","0"
"399616","2021-07-16 17:08:34","H001238001","25.57","164","118","1","0"
"399614","2021-07-16 17:08:33","H001238001","25.67","162","117","1","0"
"399612","2021-07-16 17:08:33","H001238001","25.57","163","118","1","0"
"399610","2021-07-16 17:08:32","H001238001","25.67","163","117","1","0"
"399608","2021-07-16 17:08:31","H001238001","25.57","163","117","1","0"
"399606","2021-07-16 17:08:31","H001238001","25.67","163","118","1","0"
"399604","2021-07-16 17:08:30","H001238001","25.57","163","118","1","0"
"399602","2021-07-16 17:08:30","H001238001","25.67","163","118","0","0"
"399600","2021-07-16 17:08:29","H001238001","25.57","164","117","0","0"
"399598","2021-07-16 17:08:28","H001238001","25.58","162","118","0","0"
"399596","2021-07-16 17:08:28","H001238001","25.67","163","117","0","0"
"399594","2021-07-16 17:08:27","H001238001","25.57","163","118","0","0"
"399592","2021-07-16 17:08:27","H001238001","25.67","163","118","0","0"
"399590","2021-07-16 17:08:26","H001238001","25.57","164","118","0","0"
"399588","2021-07-16 17:08:25","H001238001","25.67","163","117","0","0"
"399586","2021-07-16 17:08:25","H001238001","25.55","164","117","0","0"
"399584","2021-07-16 17:08:24","H001238001","25.67","163","117","0","0"
"399582","2021-07-16 17:08:24","H001238001","25.57","164","118","0","0"
"399580","2021-07-16 17:08:23","H001238001","25.67","163","118","0","0"
"399578","2021-07-16 17:08:22","H001238001","25.57","163","118","1","0"
"399576","2021-07-16 17:08:22","H001238001","25.67","164","118","1","0"
"399574","2021-07-16 17:08:21","H001238001","25.57","164","117","1","0"
"399572","2021-07-16 17:08:21","H001238001","25.67","164","118","1","0"
"399570","2021-07-16 17:08:20","H001238001","25.57","163","117","1","0"
"399568","2021-07-16 17:08:19","H001238001","25.67","163","117","1","0"
"399566","2021-07-16 17:08:19","H001238001","25.67","163","118","1","0"
"399564","2021-07-16 17:08:18","H001238001","25.57","163","118","1","0"
"399562","2021-07-16 17:08:18","H001238001","25.67","162","119","1","0"
"399560","2021-07-16 17:08:17","H001238001","25.57","163","118","1","0"
"399558","2021-07-16 17:08:16","H001238001","25.67","163","118","1","0"
"399556","2021-07-16 17:08:16","H001238001","25.57","163","116","1","0"
"399554","2021-07-16 17:08:15","H001238001","25.69","163","117","1","0"
"399552","2021-07-16 17:08:15","H001238001","25.57","162","117","1","0"
