"SenKey","AddDt","CRRMngKey","SSO","FSR","LIG","HAL","VIB"
"513606","2021-09-05 15:40:50","H001238001","25.74","156","122","1","0"
"513604","2021-09-05 15:40:49","H001238001","25.69","156","121","1","0"
"513602","2021-09-05 15:40:49","H001238001","25.74","156","122","1","0"
"513600","2021-09-05 15:40:48","H001238001","25.74","156","122","1","0"
"513598","2021-09-05 15:40:48","H001238001","25.64","156","121","1","0"
"513596","2021-09-05 15:40:48","H001238001","25.74","155","121","1","0"
"513594","2021-09-05 15:40:48","H001238001","25.64","155","122","1","0"
"513592","2021-09-05 15:40:46","H001238001","25.74","155","121","0","0"
"513590","2021-09-05 15:40:45","H001238001","25.64","155","122","0","0"
"513588","2021-09-05 15:40:45","H001238001","25.74","155","121","0","0"
"513586","2021-09-05 15:40:44","H001238001","25.64","154","121","0","0"
"513584","2021-09-05 15:40:43","H001238001","25.74","154","122","0","0"
"513582","2021-09-05 15:40:43","H001238001","25.64","154","122","0","0"
"513580","2021-09-05 15:40:42","H001238001","25.74","153","123","0","0"
"513578","2021-09-05 15:40:42","H001238001","25.64","153","123","0","0"
"513576","2021-09-05 15:40:41","H001238001","25.74","153","123","0","0"
"513574","2021-09-05 15:40:40","H001238001","25.64","153","121","0","0"
"513572","2021-09-05 15:40:40","H001238001","25.74","152","123","0","0"
"513570","2021-09-05 15:40:39","H001238001","25.64","152","124","0","0"
"513568","2021-09-05 15:40:39","H001238001","25.74","151","123","0","0"
"513566","2021-09-05 15:40:38","H001238001","25.64","151","125","1","0"
"513564","2021-09-05 15:40:37","H001238001","25.74","150","126","1","0"
"513562","2021-09-05 15:40:37","H001238001","25.75","149","129","1","0"
"513560","2021-09-05 15:40:36","H001238001","25.64","150","134","1","0"
"513558","2021-09-05 15:40:36","H001238001","25.74","145","189","0","0"
"513556","2021-09-05 15:40:35","H001238001","25.64","141","465","1","0"
"513554","2021-09-05 15:40:34","H001238001","25.74","139","527","1","0"
"513552","2021-09-05 15:40:34","H001238001","25.64","140","556","1","0"
"513550","2021-09-05 15:40:33","H001238001","25.74","138","530","1","0"
"513548","2021-09-05 15:40:33","H001238001","17","129","532","1","0"
"513546","2021-09-05 15:40:32","H001238001","17.83","262","521","1","0"
"513544","2021-09-05 15:40:31","H001238001","17.41","257","502","1","0"
"513542","2021-09-05 15:40:31","H001238001","17","265","118","1","0"
"513540","2021-09-05 15:40:30","H001238001","17","267","119","1","0"
"513538","2021-09-05 15:40:30","H001238001","17","267","120","1","0"
"513536","2021-09-05 15:40:29","H001238001","17.41","267","121","1","0"
"513534","2021-09-05 15:40:28","H001238001","17.41","268","120","1","0"
"513532","2021-09-05 15:40:28","H001238001","17","268","120","1","0"
"513530","2021-09-05 15:40:27","H001238001","17","267","120","1","0"
"513528","2021-09-05 15:40:27","H001238001","17","268","120","1","0"
"513526","2021-09-05 15:40:26","H001238001","17","267","120","1","0"
"513524","2021-09-05 15:40:25","H001238001","17","266","121","1","0"
"513522","2021-09-05 15:40:25","H001238001","17.41","266","121","0","0"
"513520","2021-09-05 15:40:24","H001238001","17","267","120","0","0"
"513518","2021-09-05 15:40:24","H001238001","17.41","266","118","0","0"
"513516","2021-09-05 15:40:23","H001238001","17","265","121","0","0"
"513514","2021-09-05 15:40:22","H001238001","17","266","120","0","0"
"513512","2021-09-05 15:40:22","H001238001","17","267","121","0","0"
"513510","2021-09-05 15:40:21","H001238001","17","266","120","0","0"
"513508","2021-09-05 15:40:21","H001238001","17","267","120","0","0"
"513506","2021-09-05 15:40:20","H001238001","17","267","119","1","0"
"513504","2021-09-05 15:40:19","H001238001","17","265","119","1","0"
"513502","2021-09-05 15:40:19","H001238001","17","265","119","1","0"
"513500","2021-09-05 15:40:18","H001238001","17","265","119","1","0"
"513498","2021-09-05 15:40:18","H001238001","17","265","119","1","0"
"513496","2021-09-05 15:40:17","H001238001","17","264","119","1","0"
"513494","2021-09-05 15:40:16","H001238001","17","263","119","1","0"
"513492","2021-09-05 15:40:16","H001238001","17.1","263","119","0","0"
"513490","2021-09-05 15:40:15","H001238001","17","264","119","0","0"
"513488","2021-09-05 15:40:15","H001238001","17","264","120","0","0"
"513486","2021-09-05 15:40:14","H001238001","17","264","120","0","0"
"513484","2021-09-05 15:40:13","H001238001","17","264","119","0","0"
"513482","2021-09-05 15:40:13","H001238001","17","263","120","0","0"
"513480","2021-09-05 15:40:12","H001238001","17","264","119","0","0"
"513478","2021-09-05 15:40:12","H001238001","17","264","119","0","0"
"513476","2021-09-05 15:40:11","H001238001","17","264","119","1","0"
"513474","2021-09-05 15:40:10","H001238001","17.41","265","119","1","0"
"513472","2021-09-05 15:40:10","H001238001","17","264","118","1","0"
"513470","2021-09-05 15:40:09","H001238001","17","262","121","1","0"
"513468","2021-09-05 15:40:09","H001238001","17","263","119","1","0"
"513466","2021-09-05 15:40:08","H001238001","17","263","119","1","0"
"513464","2021-09-05 15:40:07","H001238001","17.42","264","119","1","0"
"513462","2021-09-05 15:40:07","H001238001","17","263","118","1","0"
"513460","2021-09-05 15:40:06","H001238001","17","263","119","0","0"
"513458","2021-09-05 15:40:06","H001238001","17","262","119","0","0"
"513456","2021-09-05 15:40:05","H001238001","17","262","118","0","0"
"513454","2021-09-05 15:40:04","H001238001","17","262","119","0","0"
"513452","2021-09-05 15:40:04","H001238001","17","261","119","0","0"
"513450","2021-09-05 15:40:03","H001238001","17","262","118","0","0"
"513448","2021-09-05 15:40:03","H001238001","17","262","118","0","0"
"513446","2021-09-05 15:40:02","H001238001","17","261","119","0","0"
"513444","2021-09-05 15:40:02","H001238001","17","261","119","0","0"
"513442","2021-09-05 15:40:02","H001238001","17","262","119","0","0"
"513440","2021-09-05 15:40:02","H001238001","17","261","119","1","0"
"513438","2021-09-05 15:40:02","H001238001","17","261","119","1","0"
"513436","2021-09-05 15:39:59","H001238001","17","262","119","1","0"
"513434","2021-09-05 15:39:58","H001238001","17","261","119","1","0"
"513432","2021-09-05 15:39:58","H001238001","17","261","119","1","0"
"513430","2021-09-05 15:39:57","H001238001","17","260","119","1","0"
"513428","2021-09-05 15:39:57","H001238001","17.41","260","119","1","0"
"513426","2021-09-05 15:39:56","H001238001","17","260","118","0","0"
"513424","2021-09-05 15:39:55","H001238001","17","260","119","0","0"
"513422","2021-09-05 15:39:55","H001238001","17","259","118","0","0"
"513420","2021-09-05 15:39:54","H001238001","17","260","119","0","0"
"513418","2021-09-05 15:39:54","H001238001","17","259","119","0","0"
"513416","2021-09-05 15:39:53","H001238001","17","259","119","0","0"
"513414","2021-09-05 15:39:52","H001238001","17","259","119","0","0"
"513412","2021-09-05 15:39:52","H001238001","17","259","118","0","0"
"513410","2021-09-05 15:39:51","H001238001","17","260","119","1","0"
"513408","2021-09-05 15:39:51","H001238001","17.41","259","119","1","0"
"513406","2021-09-05 15:39:50","H001238001","17","258","118","1","0"
"513404","2021-09-05 15:39:49","H001238001","17","258","119","1","0"
"513402","2021-09-05 15:39:49","H001238001","17","258","119","1","0"
"513400","2021-09-05 15:39:48","H001238001","17.41","257","119","1","0"
"513398","2021-09-05 15:39:48","H001238001","17","257","117","1","0"
"513396","2021-09-05 15:39:47","H001238001","17","258","118","0","0"
"513394","2021-09-05 15:39:46","H001238001","17","257","118","0","0"
"513392","2021-09-05 15:39:46","H001238001","17","256","118","0","0"
"513390","2021-09-05 15:39:45","H001238001","17","256","118","0","0"
"513388","2021-09-05 15:39:45","H001238001","17","256","119","0","0"
"513386","2021-09-05 15:39:44","H001238001","17","255","119","0","0"
"513384","2021-09-05 15:39:43","H001238001","17","255","119","0","0"
"513382","2021-09-05 15:39:43","H001238001","17","256","119","1","0"
"513380","2021-09-05 15:39:42","H001238001","17","255","119","1","0"
"513378","2021-09-05 15:39:42","H001238001","17","254","119","1","0"
"513376","2021-09-05 15:39:41","H001238001","17","254","120","1","0"
"513374","2021-09-05 15:39:40","H001238001","17","253","120","1","0"
"513372","2021-09-05 15:39:40","H001238001","17","253","119","1","0"
"513370","2021-09-05 15:39:39","H001238001","17","252","119","1","0"
"513368","2021-09-05 15:39:39","H001238001","17","252","120","1","0"
"513366","2021-09-05 15:39:38","H001238001","17","251","119","0","0"
"513364","2021-09-05 15:39:37","H001238001","17","250","120","0","0"
"513362","2021-09-05 15:39:37","H001238001","17","250","121","0","0"
"513360","2021-09-05 15:39:36","H001238001","17","248","121","1","0"
"513358","2021-09-05 15:39:36","H001238001","17","247","122","1","0"
"513356","2021-09-05 15:39:35","H001238001","17","246","124","1","0"
"513354","2021-09-05 15:39:34","H001238001","17","244","125","1","0"
"513352","2021-09-05 15:39:34","H001238001","17","237","127","1","0"
"513350","2021-09-05 15:39:33","H001238001","17","231","141","1","0"
"513348","2021-09-05 15:39:33","H001238001","17.42","231","367","0","0"
"513346","2021-09-05 15:39:32","H001238001","17","226","564","0","0"
"513344","2021-09-05 15:39:31","H001238001","18.26","200","557","1","0"
"513342","2021-09-05 15:39:31","H001238001","17.36","124","563","1","0"
"513340","2021-09-05 15:39:30","H001238001","25.64","154","568","1","0"
"513338","2021-09-05 15:39:30","H001238001","25.75","151","545","1","0"
"513336","2021-09-05 15:39:29","H001238001","25.64","151","421","1","0"
"513334","2021-09-05 15:39:28","H001238001","25.74","157","117","1","0"
"513332","2021-09-05 15:39:28","H001238001","25.75","157","116","1","0"
"513330","2021-09-05 15:39:27","H001238001","25.64","157","115","1","0"
"513328","2021-09-05 15:39:27","H001238001","25.74","156","116","1","0"
"513326","2021-09-05 15:39:26","H001238001","25.64","156","117","0","0"
"513324","2021-09-05 15:39:26","H001238001","25.74","157","116","0","0"
"513322","2021-09-05 15:39:25","H001238001","25.64","156","117","0","0"
"513320","2021-09-05 15:39:24","H001238001","25.74","157","116","0","0"
"513318","2021-09-05 15:39:24","H001238001","25.64","157","118","0","0"
"513316","2021-09-05 15:39:23","H001238001","25.74","157","116","0","0"
"513314","2021-09-05 15:39:23","H001238001","25.64","156","117","0","0"
"513312","2021-09-05 15:39:22","H001238001","25.75","157","116","0","0"
"513310","2021-09-05 15:39:21","H001238001","25.64","156","117","0","0"
"513308","2021-09-05 15:39:21","H001238001","25.74","156","117","0","0"
"513306","2021-09-05 15:39:20","H001238001","25.64","156","117","0","0"
"513304","2021-09-05 15:39:20","H001238001","25.75","157","116","0","0"
"513302","2021-09-05 15:39:19","H001238001","25.64","156","118","0","0"
"513300","2021-09-05 15:39:18","H001238001","25.75","156","116","0","0"
"513298","2021-09-05 15:39:18","H001238001","25.64","156","117","1","0"
"513296","2021-09-05 15:39:17","H001238001","25.75","156","116","1","0"
"513294","2021-09-05 15:39:17","H001238001","25.67","156","116","1","0"
"513292","2021-09-05 15:39:16","H001238001","25.65","157","117","1","0"
"513290","2021-09-05 15:39:15","H001238001","25.75","156","117","1","0"
"513288","2021-09-05 15:39:15","H001238001","25.64","157","115","1","0"
"513286","2021-09-05 15:39:14","H001238001","25.75","156","116","1","0"
"513284","2021-09-05 15:39:14","H001238001","25.64","155","117","1","0"
"513282","2021-09-05 15:39:13","H001238001","25.74","155","116","1","0"
"513280","2021-09-05 15:39:12","H001238001","25.64","155","115","1","0"
"513278","2021-09-05 15:39:12","H001238001","25.75","156","116","1","0"
"513276","2021-09-05 15:39:12","H001238001","25.64","155","116","1","0"
"513274","2021-09-05 15:39:12","H001238001","25.74","155","115","1","0"
"513272","2021-09-05 15:39:12","H001238001","25.64","155","116","1","0"
"513270","2021-09-05 15:39:12","H001238001","25.74","155","116","1","0"
"513268","2021-09-05 15:39:12","H001238001","25.64","155","115","1","0"
"513266","2021-09-05 15:39:12","H001238001","25.74","155","115","1","0"
"513264","2021-09-05 15:39:08","H001238001","25.64","155","116","0","0"
"513262","2021-09-05 15:39:07","H001238001","25.75","154","116","0","0"
"513260","2021-09-05 15:39:06","H001238001","25.64","155","115","0","0"
"513258","2021-09-05 15:39:06","H001238001","25.74","154","115","0","0"
"513256","2021-09-05 15:39:05","H001238001","25.74","155","115","0","0"
"513254","2021-09-05 15:39:05","H001238001","25.64","154","116","0","0"
"513252","2021-09-05 15:39:04","H001238001","25.74","155","116","0","0"
"513250","2021-09-05 15:39:03","H001238001","25.64","155","116","0","0"
"513248","2021-09-05 15:39:03","H001238001","25.75","154","116","0","0"
"513246","2021-09-05 15:39:02","H001238001","25.64","154","116","0","0"
"513244","2021-09-05 15:39:02","H001238001","25.74","155","116","0","0"
"513242","2021-09-05 15:39:01","H001238001","25.64","154","116","0","0"
"513240","2021-09-05 15:39:00","H001238001","25.75","154","114","0","0"
"513238","2021-09-05 15:39:00","H001238001","25.64","154","116","0","0"
"513236","2021-09-05 15:38:59","H001238001","25.74","154","116","0","0"
"513234","2021-09-05 15:38:59","H001238001","25.64","154","117","0","0"
"513232","2021-09-05 15:38:58","H001238001","25.75","155","115","0","0"
"513230","2021-09-05 15:38:58","H001238001","25.64","155","116","1","0"
"513228","2021-09-05 15:38:57","H001238001","25.75","155","116","1","0"
"513226","2021-09-05 15:38:57","H001238001","25.64","154","115","1","0"
"513224","2021-09-05 15:38:56","H001238001","25.75","155","116","1","0"
"513222","2021-09-05 15:38:55","H001238001","25.64","154","116","1","0"
"513220","2021-09-05 15:38:54","H001238001","25.74","155","116","1","0"
"513218","2021-09-05 15:38:54","H001238001","25.74","154","117","1","0"
"513216","2021-09-05 15:38:53","H001238001","25.64","155","116","1","0"
"513214","2021-09-05 15:38:53","H001238001","25.74","154","117","1","0"
"513212","2021-09-05 15:38:52","H001238001","25.64","155","117","1","0"
"513210","2021-09-05 15:38:51","H001238001","25.75","155","117","1","0"
"513208","2021-09-05 15:38:51","H001238001","25.64","155","117","1","0"
"513206","2021-09-05 15:38:50","H001238001","25.74","154","116","1","0"
"513204","2021-09-05 15:38:50","H001238001","25.64","155","116","0","0"
"513202","2021-09-05 15:38:49","H001238001","25.74","155","117","0","0"
"513200","2021-09-05 15:38:48","H001238001","25.64","154","117","0","0"
"513198","2021-09-05 15:38:48","H001238001","25.74","154","116","0","0"
"513196","2021-09-05 15:38:48","H001238001","25.64","155","117","0","0"
"513194","2021-09-05 15:38:48","H001238001","25.75","156","116","0","0"
"513192","2021-09-05 15:38:48","H001238001","25.64","156","116","0","0"
"513190","2021-09-05 15:38:48","H001238001","25.74","155","116","0","0"
"513188","2021-09-05 15:38:48","H001238001","25.64","155","117","0","0"
"513186","2021-09-05 15:38:44","H001238001","25.74","155","117","0","0"
"513184","2021-09-05 15:38:44","H001238001","25.64","155","116","0","0"
"513182","2021-09-05 15:38:43","H001238001","25.74","155","117","0","0"
"513180","2021-09-05 15:38:42","H001238001","25.74","155","116","0","0"
"513178","2021-09-05 15:38:42","H001238001","25.74","155","116","0","0"
"513176","2021-09-05 15:38:41","H001238001","25.74","155","117","1","0"
"513174","2021-09-05 15:38:41","H001238001","25.64","156","118","1","0"
"513172","2021-09-05 15:38:40","H001238001","25.74","155","116","1","0"
"513170","2021-09-05 15:38:39","H001238001","25.64","154","118","1","0"
"513168","2021-09-05 15:38:39","H001238001","25.74","156","117","1","0"
"513166","2021-09-05 15:38:38","H001238001","25.64","155","117","1","0"
"513164","2021-09-05 15:38:38","H001238001","25.75","154","117","1","0"
"513162","2021-09-05 15:38:37","H001238001","25.65","155","118","1","0"
"513160","2021-09-05 15:38:37","H001238001","25.75","155","117","1","0"
"513158","2021-09-05 15:38:36","H001238001","25.64","155","119","1","0"
"513156","2021-09-05 15:38:36","H001238001","25.75","155","118","1","0"
"513154","2021-09-05 15:38:36","H001238001","25.64","155","118","1","0"
"513152","2021-09-05 15:38:34","H001238001","25.74","155","118","1","0"
"513150","2021-09-05 15:38:33","H001238001","25.64","155","118","0","0"
"513148","2021-09-05 15:38:33","H001238001","25.74","154","117","0","0"
"513146","2021-09-05 15:38:32","H001238001","25.64","155","119","0","0"
"513144","2021-09-05 15:38:32","H001238001","25.74","155","118","0","0"
"513142","2021-09-05 15:38:31","H001238001","25.74","155","117","0","0"
"513140","2021-09-05 15:38:30","H001238001","25.64","155","118","0","0"
"513138","2021-09-05 15:38:30","H001238001","25.74","154","119","0","0"
"513136","2021-09-05 15:38:29","H001238001","25.64","155","119","0","0"
"513134","2021-09-05 15:38:29","H001238001","25.74","155","119","0","0"
"513132","2021-09-05 15:38:28","H001238001","25.64","155","118","0","0"
"513130","2021-09-05 15:38:27","H001238001","25.74","155","120","0","0"
"513128","2021-09-05 15:38:27","H001238001","25.64","155","118","1","0"
"513126","2021-09-05 15:38:26","H001238001","25.74","155","119","1","0"
"513124","2021-09-05 15:38:26","H001238001","25.64","154","117","1","0"
"513122","2021-09-05 15:38:25","H001238001","25.75","154","118","1","0"
"513120","2021-09-05 15:38:24","H001238001","25.64","155","118","1","0"
"513118","2021-09-05 15:38:24","H001238001","25.74","154","119","1","0"
"513116","2021-09-05 15:38:23","H001238001","25.64","155","118","0","0"
"513114","2021-09-05 15:38:23","H001238001","25.74","154","118","0","0"
"513112","2021-09-05 15:38:22","H001238001","25.64","150","115","1","0"
"513110","2021-09-05 15:38:21","H001238001","25.75","151","114","0","0"
"513108","2021-09-05 15:38:21","H001238001","25.64","150","115","0","0"
"513106","2021-09-05 15:38:20","H001238001","25.74","151","114","0","0"
"513104","2021-09-05 15:38:20","H001238001","25.69","152","115","0","0"
"513102","2021-09-05 15:38:19","H001238001","25.74","151","115","0","0"
"513100","2021-09-05 15:38:18","H001238001","25.74","151","115","0","0"
"513098","2021-09-05 15:38:18","H001238001","25.64","152","114","0","0"
"513096","2021-09-05 15:38:17","H001238001","25.74","151","115","0","0"
"513094","2021-09-05 15:38:17","H001238001","25.64","151","116","0","0"
"513092","2021-09-05 15:38:16","H001238001","25.75","151","116","0","0"
"513090","2021-09-05 15:38:15","H001238001","25.64","151","114","0","0"
"513088","2021-09-05 15:38:15","H001238001","25.74","151","116","0","0"
"513086","2021-09-05 15:38:14","H001238001","25.64","151","115","0","0"
"513084","2021-09-05 15:38:14","H001238001","25.74","151","116","0","0"
"513082","2021-09-05 15:38:13","H001238001","25.64","152","114","0","0"
"513080","2021-09-05 15:38:12","H001238001","25.74","150","115","0","0"
"513078","2021-09-05 15:38:12","H001238001","25.64","152","115","1","0"
"513076","2021-09-05 15:38:11","H001238001","25.74","151","115","1","0"
"513074","2021-09-05 15:38:11","H001238001","25.64","151","116","1","0"
"513072","2021-09-05 15:38:10","H001238001","25.74","150","116","1","0"
"513070","2021-09-05 15:38:09","H001238001","25.64","151","116","1","0"
"513068","2021-09-05 15:38:09","H001238001","25.74","150","118","1","0"
"513066","2021-09-05 15:38:08","H001238001","25.7","150","116","1","0"
"513064","2021-09-05 15:38:08","H001238001","25.74","151","115","1","0"
"513062","2021-09-05 15:38:07","H001238001","25.75","150","114","1","0"
"513060","2021-09-05 15:38:06","H001238001","25.64","149","113","1","0"
"513058","2021-09-05 15:38:06","H001238001","25.74","150","115","1","0"
"513056","2021-09-05 15:38:05","H001238001","25.65","149","116","1","0"
"513054","2021-09-05 15:38:05","H001238001","25.75","151","115","1","0"
"513052","2021-09-05 15:38:05","H001238001","25.64","149","116","1","0"
"513050","2021-09-05 15:38:04","H001238001","25.74","150","115","1","0"
"513048","2021-09-05 15:38:03","H001238001","25.64","149","115","0","0"
"513046","2021-09-05 15:38:02","H001238001","25.74","149","115","0","0"
"513044","2021-09-05 15:38:02","H001238001","25.64","147","114","0","0"
"513042","2021-09-05 15:38:01","H001238001","25.74","151","117","0","0"
"513040","2021-09-05 15:38:00","H001238001","25.64","150","118","0","0"
"513038","2021-09-05 15:38:00","H001238001","25.75","150","117","0","0"
"513036","2021-09-05 15:37:59","H001238001","25.64","151","117","0","0"
"513034","2021-09-05 15:37:59","H001238001","25.75","149","118","0","0"
"513032","2021-09-05 15:37:58","H001238001","25.64","149","118","0","0"
"513030","2021-09-05 15:37:57","H001238001","25.74","150","119","0","0"
"513028","2021-09-05 15:37:57","H001238001","25.64","150","120","0","0"
"513026","2021-09-05 15:37:56","H001238001","25.74","149","120","0","0"
"513024","2021-09-05 15:37:56","H001238001","25.74","149","119","0","0"
"513022","2021-09-05 15:37:55","H001238001","25.64","148","118","0","0"
"513020","2021-09-05 15:37:54","H001238001","25.74","150","119","0","0"
"513018","2021-09-05 15:37:54","H001238001","25.64","149","121","0","0"
"513016","2021-09-05 15:37:53","H001238001","25.74","149","120","0","0"
"513014","2021-09-05 15:37:53","H001238001","25.64","148","120","0","0"
"513012","2021-09-05 15:37:52","H001238001","25.74","147","122","0","0"
"513010","2021-09-05 15:37:51","H001238001","25.64","148","123","0","0"
"513008","2021-09-05 15:37:51","H001238001","25.74","143","124","0","0"
"513006","2021-09-05 15:37:50","H001238001","25.65","140","127","0","0"
"513004","2021-09-05 15:37:50","H001238001","25.74","145","140","0","0"
"513002","2021-09-05 15:37:49","H001238001","25.64","142","351","0","0"
"513000","2021-09-05 15:37:49","H001238001","25.74","142","537","0","0"
"512998","2021-09-05 15:37:48","H001238001","25.64","137","547","1","0"
"512996","2021-09-05 15:37:47","H001238001","18.38","251","548","1","0"
"512994","2021-09-05 15:37:47","H001238001","17.48","242","528","1","0"
"512992","2021-09-05 15:37:46","H001238001","17.41","246","161","1","0"
"512990","2021-09-05 15:37:45","H001238001","17.41","258","114","1","0"
"512988","2021-09-05 15:37:45","H001238001","17.42","257","116","1","0"
"512986","2021-09-05 15:37:44","H001238001","17.42","258","118","1","0"
"512984","2021-09-05 15:37:44","H001238001","17.41","257","117","1","0"
"512982","2021-09-05 15:37:43","H001238001","17.42","259","117","1","0"
"512980","2021-09-05 15:37:42","H001238001","17.41","258","117","1","0"
"512978","2021-09-05 15:37:42","H001238001","17.42","258","117","0","0"
"512976","2021-09-05 15:37:41","H001238001","17.42","258","117","0","0"
"512974","2021-09-05 15:37:41","H001238001","17.42","257","117","0","0"
"512972","2021-09-05 15:37:40","H001238001","17.41","257","117","0","0"
"512970","2021-09-05 15:37:39","H001238001","17.42","257","116","0","0"
"512968","2021-09-05 15:37:39","H001238001","17.42","257","116","0","0"
"512966","2021-09-05 15:37:38","H001238001","17.41","256","117","0","0"
"512964","2021-09-05 15:37:38","H001238001","17.42","257","117","1","0"
"512962","2021-09-05 15:37:37","H001238001","17.41","256","117","1","0"
"512960","2021-09-05 15:37:36","H001238001","17.42","255","116","1","0"
"512958","2021-09-05 15:37:36","H001238001","17.41","256","117","1","0"
"512956","2021-09-05 15:37:35","H001238001","17.42","254","117","1","0"
"512954","2021-09-05 15:37:35","H001238001","17.41","255","117","1","0"
"512952","2021-09-05 15:37:34","H001238001","17.41","255","116","1","0"
"512950","2021-09-05 15:37:33","H001238001","17.42","255","117","1","0"
"512948","2021-09-05 15:37:33","H001238001","17.41","253","116","0","0"
"512946","2021-09-05 15:37:32","H001238001","17.42","254","116","0","0"
"512944","2021-09-05 15:37:32","H001238001","17.42","253","116","0","0"
"512942","2021-09-05 15:37:31","H001238001","17.42","253","117","0","0"
"512940","2021-09-05 15:37:30","H001238001","17.42","253","117","0","0"
"512938","2021-09-05 15:37:30","H001238001","17.42","252","117","0","0"
"512936","2021-09-05 15:37:29","H001238001","17.41","252","117","0","0"
"512934","2021-09-05 15:37:29","H001238001","17.42","252","117","0","0"
"512932","2021-09-05 15:37:28","H001238001","17.42","251","117","0","0"
"512930","2021-09-05 15:37:27","H001238001","17.42","252","117","1","0"
"512928","2021-09-05 15:37:27","H001238001","17.41","246","117","1","0"
"512926","2021-09-05 15:37:26","H001238001","17.42","251","117","1","0"
"512924","2021-09-05 15:37:26","H001238001","17.42","250","118","1","0"
"512922","2021-09-05 15:37:25","H001238001","17.42","250","118","1","0"
"512920","2021-09-05 15:37:24","H001238001","17.41","250","119","1","0"
"512918","2021-09-05 15:37:24","H001238001","17.41","250","118","1","0"
"512916","2021-09-05 15:37:23","H001238001","17.42","248","118","1","0"
"512914","2021-09-05 15:37:23","H001238001","17.41","248","118","0","0"
"512912","2021-09-05 15:37:22","H001238001","17.41","247","118","0","0"
"512910","2021-09-05 15:37:21","H001238001","17.42","245","120","0","0"
"512908","2021-09-05 15:37:21","H001238001","17.42","246","119","0","0"
"512906","2021-09-05 15:37:21","H001238001","17.42","245","120","0","0"
"512904","2021-09-05 15:37:20","H001238001","17.42","243","121","0","0"
"512902","2021-09-05 15:37:19","H001238001","17.42","243","121","1","0"
"512900","2021-09-05 15:37:19","H001238001","17.42","241","122","1","0"
"512898","2021-09-05 15:37:18","H001238001","17.41","239","125","1","0"
"512896","2021-09-05 15:37:17","H001238001","17.41","233","135","1","0"
"512894","2021-09-05 15:37:17","H001238001","17.42","229","296","1","0"
"512892","2021-09-05 15:37:16","H001238001","17.41","222","512","1","0"
"512890","2021-09-05 15:37:15","H001238001","17.42","226","559","1","0"
"512888","2021-09-05 15:37:15","H001238001","17.42","213","572","1","0"
"512886","2021-09-05 15:37:14","H001238001","16.95","200","564","1","0"
"512884","2021-09-05 15:37:14","H001238001","25.75","164","573","1","0"
"512882","2021-09-05 15:37:13","H001238001","25.64","163","589","1","0"
"512880","2021-09-05 15:37:13","H001238001","25.75","162","556","0","0"
"512878","2021-09-05 15:37:13","H001238001","25.74","163","446","1","19175"
"512876","2021-09-05 15:37:13","H001238001","25.64","166","115","1","0"
"512874","2021-09-05 15:37:11","H001238001","25.74","167","115","1","0"
"512872","2021-09-05 15:37:10","H001238001","25.64","166","115","1","0"
"512870","2021-09-05 15:37:10","H001238001","25.74","165","116","1","0"
"512868","2021-09-05 15:37:09","H001238001","25.64","165","116","1","0"
"512866","2021-09-05 15:37:08","H001238001","25.74","165","118","1","0"
"512864","2021-09-05 15:37:08","H001238001","25.64","165","118","1","0"
"512862","2021-09-05 15:37:07","H001238001","25.74","166","118","1","0"
"512860","2021-09-05 15:37:07","H001238001","25.64","165","119","1","0"
"512858","2021-09-05 15:37:06","H001238001","25.75","165","117","1","0"
"512856","2021-09-05 15:37:05","H001238001","25.64","164","119","1","0"
"512854","2021-09-05 15:37:05","H001238001","25.75","165","118","1","0"
"512852","2021-09-05 15:37:04","H001238001","25.74","164","118","1","0"
"512850","2021-09-05 15:37:04","H001238001","25.64","164","118","0","0"
"512848","2021-09-05 15:37:04","H001238001","25.74","165","118","0","0"
"512846","2021-09-05 15:37:02","H001238001","25.65","165","119","0","0"
"512844","2021-09-05 15:37:02","H001238001","25.74","165","118","0","0"
"512842","2021-09-05 15:37:01","H001238001","25.64","165","120","0","0"
"512840","2021-09-05 15:37:01","H001238001","25.74","165","118","0","0"
"512838","2021-09-05 15:37:00","H001238001","25.64","164","118","0","0"
"512836","2021-09-05 15:36:59","H001238001","25.75","165","117","0","0"
"512834","2021-09-05 15:36:59","H001238001","25.64","164","118","1","0"
"512832","2021-09-05 15:36:58","H001238001","25.75","165","118","1","0"
"512830","2021-09-05 15:36:58","H001238001","25.64","163","118","1","0"
"512828","2021-09-05 15:36:57","H001238001","25.74","164","117","1","0"
"512826","2021-09-05 15:36:56","H001238001","25.64","164","118","1","0"
"512824","2021-09-05 15:36:56","H001238001","25.74","164","118","1","0"
"512822","2021-09-05 15:36:55","H001238001","25.65","164","118","1","0"
"512820","2021-09-05 15:36:55","H001238001","25.75","165","118","1","0"
"512818","2021-09-05 15:36:55","H001238001","25.65","164","118","1","0"
"512816","2021-09-05 15:36:55","H001238001","25.74","165","118","1","0"
"512814","2021-09-05 15:36:55","H001238001","25.64","164","118","1","0"
"512812","2021-09-05 15:36:52","H001238001","25.74","164","117","0","0"
"512810","2021-09-05 15:36:52","H001238001","25.74","164","116","0","0"
"512808","2021-09-05 15:36:51","H001238001","25.75","163","118","0","0"
"512806","2021-09-05 15:36:50","H001238001","25.74","164","117","0","0"
"512804","2021-09-05 15:36:50","H001238001","25.64","164","118","0","0"
"512802","2021-09-05 15:36:49","H001238001","25.74","164","117","0","0"
